년,월,일,설비용량(MW),공급능력(MW),최대전력(MW),공급예비력(MW),공급예비율(%),최대전력기준일시
2015,01,27,93201,90908,74412,14430,19.1,2015/01/27(10:00)
2015,01,26,93201,89867,73232,16635,22.7,2015/01/26(11:00)
2015,01,25,93201,90436,60041,30395,50.6,2015/01/25(01:00)
2015,01,24,93201,89975,64081,25894,40.4,2015/01/24(01:00)
2015,01,23,93201,92004,73957,18047,24.4,2015/01/23(10:00)
2015,01,22,93201,91587,73723,17864,24.2,2015/01/22(10:00)
2015,01,21,93201,91461,75544,15917,21.1,2015/01/21(11:00)
2015,01,20,93201,90433,76235,14198,18.6,2015/01/20(10:00)
2015,01,19,93201,90027,74564,15463,20.7,2015/01/19(11:00)
2015,01,18,93201,88913,62801,26112,41.6,2015/01/18(01:00)
2015,01,17,93201,88861,66531,22330,33.6,2015/01/17(11:00)
2015,01,16,92825,90210,75615,14595,19.3,2015/01/16(11:00)
2015,01,15,92825,90144,74662,15482,20.7,2015/01/15(10:00)
2015,01,14,92825,90287,76363,13924,18.2,2015/01/14(11:00)
2015,01,13,92825,91019,77150,13869,18,2015/01/13(10:00)
2015,01,12,92825,89953,76899,13054,17,2015/01/12(10:00)
2015,01,11,92825,88542,62260,26282,42.2,2015/01/11(11:00)
2015,01,10,92825,90179,66147,24032,36.3,2015/01/10(01:00)
2015,01,09,92825,90631,77107,13524,17.5,2015/01/09(11:00)
2015,01,08,92825,90501,77796,12705,16.3,2015/01/08(10:00)
2015,01,07,92825,90603,77597,13006,16.8,2015/01/07(10:00)
2015,01,06,92825,90377,74547,15830,21,2015/01/06(10:00)
2015,01,05,92825,89735,75118,14617,19.5,2015/01/05(11:00)
2015,01,04,92825,89554,61203,28826,46.3,2015/01/04(24:00)
2015,01,03,92825,89309,64079,25230,39.4,2015/01/03(11:00)
2015,01,02,92825,88904,69797,19107,27.4,2015/01/02(11:00)
2015,01,01,92825,87437,61739,25698,41.6,2015/01/01(24:00)
2014,12,31,93216,88465,71745,16720,23.3,2014/12/31(11:00)
2014,12,30,93216,87982,72542,15440,21.3,2014/12/30(10:00)
2014,12,29,93216,89334,74198,15136,20.4,2014/12/29(10:00)
2014,12,28,93216,88205,61769,26436,42.8,2014/12/28(01:00)
2014,12,27,93216,87776,65458,22318,34.1,2014/12/27(11:00)
2014,12,26,93216,88766,74911,13834,18.5,2014/12/26(10:00)
2014,12,25,93216,87476,65667,21809,33.2,2014/12/25(24:00)
2014,12,24,93216,89319,74969,14350,19.1,2014/12/24(10:00)
2014,12,23,93216,89306,77981,11325,14.5,2014/12/23(11:00)
2014,12,22,93216,90161,79156,11005,13.9,2014/12/22(11:00)
2014,12,21,93216,88419,64686,23733,36.7,2014/12/21(24:00)
2014,12,20,93216,87178,67176,20002,29.8,2014/12/20(11:00)
2014,12,19,93216,88662,79619,9043,11.4,2014/12/19(11:00)
2014,12,18,93216,90417,78892,11525,14.6,2014/12/18(11:00)
2014,12,17,93216,89357,80154,9203,11.5,2014/12/17(11:00)
2014,12,16,93216,88901,77950,10951,14,2014/12/16(18:00)
2014,12,15,93216,87284,77587,9697,12.5,2014/12/15(11:00)
2014,12,14,93216,86390,63231,23159,36.6,2014/12/14(01:00)
2014,12,13,93216,85732,66955,18777,28,2014/12/13(11:00)
2014,12,12,93216,86712,76682,10030,13.1,2014/12/12(10:00)
2014,12,11,93216,83959,74831,9128,12.2,2014/12/11(18:00)
2014,12,10,93216,83611,75726,7885,10.4,2014/12/10(10:00)
2014,12,09,93216,83546,76994,6552,8.5,2014/12/09(10:00)
2014,12,08,92845,83930,75976,7954,10.5,2014/12/08(11:00)
2014,12,07,92845,84502,62896,21606,34.4,2014/12/07(23:00)
2014,12,06,92845,85981,67124,22502,36.3,2014/12/06(11:00)
2014,12,05,92845,85235,75608,9627,12.7,2014/12/05(11:00)
2014,12,04,92845,84674,74965,9709,13,2014/12/04(11:00)
2014,12,03,92845,83524,74641,8883,11.9,2014/12/03(11:00)
2014,12,02,92845,83143,74227,8916,12,2014/12/02(18:00)
2014,12,01,92845,82383,72007,10376,14.4,2014/12/01(11:00)
2014,11,30,92845,81337,55881,25456,45.6,2014/11/30(23:00)
2014,11,29,92845,80153,58884,21269,36.1,2014/11/29(11:00)
2014,11,28,92845,80681,68433,12248,17.9,2014/11/28(11:00)
2014,11,27,92845,80577,67129,13448,20,2014/11/27(10:00)
2014,11,26,92845,81043,67069,13974,20.8,2014/11/26(10:00)
2014,11,25,92845,80149,67793,12356,18.2,2014/11/25(10:00)
2014,11,24,92845,79370,68325,11045,16.2,2014/11/24(01:00)
2014,11,23,92845,77872,56032,21840,39,2014/11/23(23:00)
2014,11,22,92845,78919,59676,19243,32.2,2014/11/22(11:00)
2014,11,21,92845,79519,67839,11680,17.2,2014/11/21(10:00)
2014,11,20,92845,79120,67975,11145,16.4,2014/11/20(10:00)
2014,11,19,92845,77899,69334,8565,12.4,2014/11/19(10:00)
2014,11,18,92845,78007,68121,9886,14.5,2014/11/18(10:00)
2014,11,17,92845,77438,67858,9580,14.1,2014/11/17(18:00)
2014,11,16,92845,77244,56052,21192,37.8,2014/11/16(23:00)
2014,11,15,92845,77458,60196,17262,28.7,2014/11/15(11:00)
2014,11,14,92845,80825,68655,12170,17.7,2014/11/14(10:00)
2014,11,13,92845,81184,69007,12177,17.6,2014/11/13(19:00)
2014,11,12,92845,81418,65941,15477,23.5,2014/11/12(19:00)
2014,11,11,92845,81339,64580,16759,26,2014/11/11(19:00)
2014,11,10,92845,79997,64539,15458,24,2014/11/10(19:00)
2014,11,09,92845,78554,54438,24116,44.3,2014/11/09(23:00)
2014,11,08,92845,79887,57532,22355,38.9,2014/11/08(11:00)
2014,11,07,92845,80844,63578,17266,27.2,2014/11/07(19:00)
2014,11,06,92094,80241,64014,16227,25.3,2014/11/06(19:00)
2014,11,05,92094,79874,63214,16660,26.4,2014/11/05(19:00)
2014,11,04,91196,78619,64057,14562,22.7,2014/11/04(19:00)
2014,11,03,91196,79110,63871,15239,23.9,2014/11/03(19:00)
2014,11,02,91196,78786,53691,25095,46.7,2014/11/02(23:00)
2014,11,01,91196,77622,56233,21389,38,2014/11/01(11:00)
2014,10,31,91196,77927,64278,13649,21.2,2014/10/31(11:00)
2014,10,30,91196,78731,64653,14078,21,2014/10/30(19:00)
2014,10,29,91196,78541,63902,14639,22.9,2014/10/29(19:00)
2014,10,28,91196,78754,64811,13943,21.5,2014/10/28(19:00)
2014,10,27,91196,77901,64128,13773,21.5,2014/10/27(19:00)
2014,10,26,91196,73546,53111,20435,38.5,2014/10/26(19:00)
2014,10,25,91196,73521,56092,17429,31.1,2014/10/25(11:00)
2014,10,24,91196,73478,63436,10042,15.8,2014/10/24(19:00)
2014,10,23,91196,75766,64120,11646,18.2,2014/10/23(19:00)
2014,10,22,91196,75905,63487,12418,19.6,2014/10/22(19:00)
2014,10,21,91196,76124,64634,11490,17.8,2014/10/21(19:00)
2014,10,20,90589,75520,64184,11336,17.7,2014/10/20(19:00)
2014,10,19,90589,74467,53074,21393,40.3,2014/10/19(20:00)
2014,10,18,90589,74637,55517,19120,34.4,2014/10/18(20:00)
2014,10,17,90589,75242,62550,12692,20.3,2014/10/17(19:00)
2014,10,16,90589,75304,63575,11729,18.4,2014/10/16(19:00)
2014,10,15,90589,74299,62626,11673,18.6,2014/10/15(19:00)
2014,10,14,90589,74374,63399,10975,17.3,2014/10/14(19:00)
2014,10,13,90589,73997,62685,10488,16.5,2014/10/13(19:00)
2014,10,12,90589,73988,52890,21098,39.9,2014/10/12(20:00)
2014,10,11,90589,73189,54877,18312,33.4,2014/10/11(19:00)
2014,10,10,90589,74379,62372,12007,19.3,2014/10/10(19:00)
2014,10,09,90589,75915,59045,16870,28.6,2014/10/09(19:00)
2014,10,08,90589,75745,61945,13800,22.3,2014/10/08(19:00)
2014,10,07,90589,75903,63184,12718,20.1,2014/10/07(19:00)
2014,10,06,90589,74429,62404,12025,19.3,2014/10/06(19:00)
2014,10,05,90589,74883,51715,23168,44.8,2014/10/05(20:00)
2014,10,04,90204,73092,53248,19844,37.3,2014/10/04(20:00)
2014,10,03,90204,74473,56747,17726,31.2,2014/10/03(20:00)
2014,10,02,90204,77070,62948,14122,22.4,2014/10/02(17:00)
2014,10,01,90204,76072,62630,13442,21.5,2014/10/01(17:00)
2014,09,30,90204,77174,63847,13327,20.9,2014/09/30(15:00)
2014,09,29,90204,75933,65058,10875,16.7,2014/09/29(15:00)
2014,09,28,90204,74242,54241,20001,36.9,2014/09/28(20:00)
2014,09,27,90204,73932,57263,16669,29.1,2014/09/27(15:00)
2014,09,26,90204,75528,64274,11254,17.5,2014/09/26(17:00)
2014,09,25,90204,76389,65682,10707,16.3,2014/09/25(17:00)
2014,09,24,90204,77455,64878,12577,19.4,2014/09/24(12:00)
2014,09,23,90204,77689,65404,12285,18.8,2014/09/23(15:00)
2014,09,22,90204,77752,65691,12061,18.4,2014/09/22(15:00)
2014,09,21,90204,74506,53797,20709,38.5,2014/09/21(20:00)
2014,09,20,90204,73655,57366,16289,28.4,2014/09/20(12:00)
2014,09,19,90204,77286,64544,12742,19.7,2014/09/19(15:00)
2014,09,18,90204,77788,64944,12844,19.8,2014/09/18(17:00)
2014,09,17,90204,78500,65050,13450,20.7,2014/09/17(15:00)
2014,09,16,90204,78001,66507,11494,17.3,2014/09/16(15:00)
2014,09,15,90204,77018,66972,10046,15,2014/09/15(17:00)
2014,09,14,90204,71949,55020,16929,30.8,2014/09/14(20:00)
2014,09,13,90204,72761,59351,13410,22.6,2014/09/13(15:00)
2014,09,12,90204,76704,65955,10749,16.3,2014/09/12(15:00)
2014,09,11,90204,77387,65262,12125,18.6,2014/09/11(17:00)
2014,09,10,90204,75569,54015,21554,39.9,2014/09/10(20:00)
2014,09,09,90204,74859,47665,27194,57.1,2014/09/09(20:00)
2014,09,08,90204,75957,44934,31023,69,2014/09/08(01:00)
2014,09,07,90204,76320,48762,27558,56.5,2014/09/07(20:00)
2014,09,06,90204,76176,55141,21035,38.1,2014/09/06(12:00)
2014,09,05,90204,81126,67144,13982,20.8,2014/09/05(15:00)
2014,09,04,90204,80684,68156,12528,13.8,2014/09/04(15:00)
2014,09,03,90204,81238,67408,13830,20.5,2014/09/03(15:00)
2014,09,02,90204,80519,67961,12558,18.5,2014/09/02(15:00)
2014,09,01,90204,81039,69406,11633,16.8,2014/09/01(15:00)
2014,08,31,90160,81746,55541,26205,47.2,2014/08/31(20:00)
2014,08,30,90160,79190,60855,18335,30.1,2014/08/30(15:00)
2014,08,29,90160,80945,68468,12477,18.2,2014/08/29(15:00)
2014,08,28,90160,81265,68404,12861,18.8,2014/08/28(15:00)
2014,08,27,90160,82142,68670,13472,19.6,2014/08/27(15:00)
2014,08,26,90160,82228,70689,11539,16.3,2014/08/26(15:00)
2014,08,25,90160,82934,69048,13886,20.1,2014/08/25(15:00)
2014,08,24,90160,80701,57285,23416,40.9,2014/08/24(20:00)
2014,08,23,90160,80035,62159,17876,28.8,2014/08/23(15:00)
2014,08,22,90160,83545,68320,15225,22.3,2014/08/22(15:00)
2014,08,21,90160,83984,68283,15701,23,2014/08/21(15:00)
2014,08,20,90160,83693,68596,15097,22,2014/08/20(15:00)
2014,08,19,90160,84008,67191,16817,25,2014/08/19(15:00)
2014,08,18,90160,83970,66232,17738,26.8,2014/08/18(15:00)
2014,08,17,90160,82577,55046,27531,50,2014/08/17(21:00)
2014,08,16,90160,81026,59837,21189,35.4,2014/08/16(15:00)
2014,08,15,90160,81731,61600,20131,32.7,2014/08/15(15:00)
2014,08,14,90160,84182,65015,19167,29.5,2014/08/14(11:00)
2014,08,13,90160,83327,68662,14665,21.4,2014/08/13(15:00)
2014,08,12,90160,83328,69977,13351,19.1,2014/08/12(15:00)
2014,08,11,90160,83859,67540,16319,24.2,2014/08/11(15:00)
2014,08,10,90160,82217,54596,27621,50.6,2014/08/10(21:00)
2014,08,09,90160,81683,59207,22476,38,2014/08/09(15:00)
2014,08,08,89435,83763,64948,18815,29,2014/08/08(15:00)
2014,08,07,89435,84813,64831,19982,30.8,2014/08/07(15:00)
2014,08,06,89435,83022,66074,16948,25.7,2014/08/06(15:00)
2014,08,05,89435,83404,65788,17616,26.8,2014/08/05(15:00)
2014,08,04,89435,82811,62294,20517,32.9,2014/08/04(15:00)
2014,08,03,89435,80592,57167,23425,41,2014/08/03(21:00)
2014,08,02,89435,80628,60964,19664,32.3,2014/08/02(12:00)
2014,08,01,89435,82655,68690,13965,20.3,2014/08/01(15:00)
2014,07,31,89435,83020,72870,10150,13.9,2014/07/31(15:00)
2014,07,30,89435,83387,72841,10546,14.5,2014/07/30(15:00)
2014,07,29,89059,84000,70243,13757,19.6,2014/07/29(15:00)
2014,07,28,88673,83501,70263,13238,18.8,2014/07/28(15:00)
2014,07,27,88673,81974,57555,24419,42.4,2014/07/27(21:00)
2014,07,26,88673,80516,63452,17064,26.9,2014/07/26(12:00)
2014,07,25,88673,84128,76054,8074,10.6,2014/07/25(15:00)
2014,07,24,88673,83670,71947,11723,16.3,2014/07/24(15:00)
2014,07,23,88673,83781,71830,11951,16.6,2014/07/23(15:00)
2014,07,22,88673,83240,73590,9650,13.1,2014/07/22(15:00)
2014,07,21,88673,82908,74839,8069,10.8,2014/07/21(15:00)
2014,07,20,88673,81360,60592,20768,34.3,2014/07/20(21:00)
2014,07,19,88673,79252,65090,14162,21.8,2014/07/19(15:00)
2014,07,18,88673,81050,71605,9445,13.2,2014/07/18(15:00)
2014,07,17,88673,80148,71498,8650,12.1,2014/07/17(15:00)
2014,07,16,88673,80324,72607,7717,10.6,2014/07/16(15:00)
2014,07,15,88673,80307,72611,7696,10.6,2014/07/15(15:00)
2014,07,14,88673,79828,72580,7248,10,2014/07/14(15:00)
2014,07,13,88673,77714,57026,20688,36.3,2014/07/13(21:00)
2014,07,12,88673,77808,63830,13978,21.9,2014/07/12(12:00)
2014,07,11,88673,79870,72310,7560,10.5,2014/07/11(15:00)
2014,07,10,88673,79522,73566,5956,8.1,2014/07/10(15:00)
2014,07,09,88673,78659,72676,5983,8.2,2014/07/09(12:00)
2014,07,08,88673,78164,70523,7641,10.8,2014/07/08(15:00)
2014,07,07,88673,77856,69831,8025,11.5,2014/07/07(15:00)
2014,07,06,88673,76422,54855,21567,39.3,2014/07/06(21:00)
2014,07,05,88673,75174,61356,13818,22.5,2014/07/05(12:00)
2014,07,04,88673,77939,68944,8995,13,2014/07/04(15:00)
2014,07,03,88673,78330,66535,11795,17.7,2014/07/03(15:00)
2014,07,02,88673,78077,70518,7559,10.7,2014/07/02(15:00)
2014,07,01,88673,77598,71029,6569,9.2,2014/07/01(15:00)
2014,06,30,87948,76831,69801,7030,10.1,2014/06/30(15:00)
2014,06,29,87948,75383,55503,19880,35.8,2014/06/29(21:00)
2014,06,28,87948,76353,61010,15343,25.1,2014/06/28(12:00)
2014,06,27,87948,77195,68262,8933,13.1,2014/06/27(17:00)
2014,06,26,87948,76473,68774,7699,11.2,2014/06/26(15:00)
2014,06,25,88148,76691,67542,9149,13.5,2014/06/25(15:00)
2014,06,24,88148,76698,66595,10103,15.2,2014/06/24(15:00)
2014,06,23,88148,76499,65547,10952,16.7,2014/06/23(15:00)
2014,06,22,88148,74948,53722,21226,39.5,2014/06/22(21:00)
2014,06,21,88148,75142,59988,15154,25.3,2014/06/21(12:00)
2014,06,20,88148,76953,67428,9525,14.1,2014/06/20(15:00)
2014,06,19,88148,76229,66800,9429,14.1,2014/06/19(15:00)
2014,06,18,88148,76405,67769,8636,12.7,2014/06/18(15:00)
2014,06,17,88548,75097,67326,7771,11.5,2014/06/17(15:00)
2014,06,16,88548,75244,66777,8467,12.7,2014/06/16(15:00)
2014,06,15,88548,74752,53962,20790,38.5,2014/06/15(21:00)
2014,06,14,88548,73253,58813,14440,24.6,2014/06/14(15:00)
2014,06,13,88548,75265,64400,10865,16.9,2014/06/13(15:00)
2014,06,12,88548,74225,64857,9368,14.4,2014/06/12(15:00)
2014,06,11,88548,74426,65006,9420,14.5,2014/06/11(15:00)
2014,06,10,87678,74552,66163,8389,12.7,2014/06/10(15:00)
2014,06,09,87678,75037,64907,10130,15.6,2014/06/09(17:00)
2014,06,08,87678,76689,52889,23800,45,2014/06/08(21:00)
2014,06,07,87678,73980,55666,18314,32.9,2014/06/07(15:00)
2014,06,06,87678,75770,58717,17053,29,2014/06/06(15:00)
2014,06,05,87678,75429,63187,12242,19.4,2014/06/05(15:00)
2014,06,04,87678,75459,61469,13990,22.8,2014/06/04(15:00)
2014,06,03,87678,74866,63465,11401,18,2014/06/03(15:00)
2014,06,02,87678,74289,64375,9914,15.4,2014/06/02(15:00)
2014,06,01,87678,73694,54570,19124,35,2014/06/01(21:00)
2014,05,31,87678,73356,60914,12442,20.4,2014/05/31(15:00)
2014,05,30,87678,74574,67424,7150,10.6,2014/05/30(15:00)
2014,05,29,87678,73156,66574,6582,9.9,2014/05/29(15:00)
2014,05,28,87678,73308,65865,7443,11.3,2014/05/28(15:00)
2014,05,27,87678,73310,64420,8890,13.8,2014/05/27(15:00)
2014,05,26,87678,73536,62708,10828,17.3,2014/05/26(17:00)
2014,05,25,87678,71114,52266,18848,36.1,2014/05/25(21:00)
2014,05,24,87678,67744,57838,9906,17.1,2014/05/24(15:00)
2014,05,23,87678,71512,63549,7963,12.5,2014/05/23(15:00)
2014,05,22,87678,71337,63560,7777,12.2,2014/05/22(17:00)
2014,05,21,87678,70695,62891,7804,12.4,2014/05/21(15:00)
2014,05,20,87678,70290,63090,7200,11.4,2014/05/20(15:00)
2014,05,19,87678,70761,62956,7805,12.4,2014/05/19(15:00)
2014,05,18,87678,69870,52446,17424,33.2,2014/05/18(21:00)
2014,05,17,87678,68032,56689,11343,20,2014/05/17(12:00)
2014,05,16,87678,69387,62471,6916,11.1,2014/05/16(15:00)
2014,05,15,87678,70522,62172,8350,13.4,2014/05/15(15:00)
2014,05,14,87678,69924,62471,7453,11.9,2014/05/14(15:00)
2014,05,13,87678,69385,62149,7236,11.6,2014/05/13(15:00)
2014,05,12,87678,69748,61216,8532,13.9,2014/05/12(15:00)
2014,05,11,87678,69755,52256,17499,33.5,2014/05/11(21:00)
2014,05,10,87678,68533,56582,11951,21.1,2014/05/10(11:00)
2014,05,09,88178,71606,60847,10759,17.7,2014/05/09(11:00)
2014,05,08,88178,72289,61820,10469,16.9,2014/05/08(11:00)
2014,05,07,88178,71722,59921,11801,19.7,2014/05/07(11:00)
2014,05,06,88178,70689,54460,16229,29.8,2014/05/06(21:00)
2014,05,05,88178,70419,52425,17994,34.3,2014/05/05(23:00)
2014,05,04,88178,70935,50506,20429,40.4,2014/05/04(23:00)
2014,05,03,88178,71128,52592,18536,35.2,2014/05/03(12:00)
2014,05,02,88178,72114,58473,13641,23.3,2014/05/02(17:00)
2014,05,01,88178,72950,55782,17168,30.8,2014/05/01(21:00)
2014,04,30,88178,73723,61294,12429,20.3,2014/04/30(15:00)
2014,04,29,88178,72233,62173,10060,16.2,2014/04/29(11:00)
2014,04,28,87858,72139,62596,9543,15.2,2014/04/28(15:00)
2014,04,27,87858,71031,52100,18931,36.3,2014/04/27(21:00)
2014,04,26,87858,69522,55806,13716,24.6,2014/04/26(11:00)
2014,04,25,87858,71743,61166,10577,17.3,2014/04/25(17:00)
2014,04,24,87858,72445,61546,10899,17.7,2014/04/24(20:00)
2014,04,23,87858,71889,60966,10923,17.9,2014/04/23(11:00)
2014,04,22,87858,72185,61699,10486,17,2014/04/22(20:00)
2014,04,21,87858,72156,61312,10844,17.7,2014/04/21(20:00)
2014,04,20,87858,70491,52591,17900,34,2014/04/20(21:00)
2014,04,19,87858,69979,57447,12532,21.8,2014/04/19(11:00)
2014,04,18,87858,71494,62898,8596,13.7,2014/04/18(11:00)
2014,04,17,87858,71273,63069,8204,13,2014/04/17(20:00)
2014,04,16,87858,69961,61956,8005,12.9,2014/04/16(15:00)
2014,04,15,87858,70170,62333,7837,12.6,2014/04/15(20:00)
2014,04,14,87858,71237,62272,8965,14.4,2014/04/14(20:00)
2014,04,13,87858,69789,53026,16763,31.6,2014/04/13(23:00)
2014,04,12,87858,69594,57820,11774,20.4,2014/04/12(11:00)
2014,04,11,87858,71742,63314,8428,13.3,2014/04/11(10:00)
2014,04,10,87858,71008,63345,7663,12.1,2014/04/10(10:00)
2014,04,09,87858,71458,63343,8115,12.8,2014/04/09(10:00)
2014,04,08,87334,70766,63010,7756,12.3,2014/04/08(20:00)
2014,04,07,87334,71203,63722,7481,11.7,2014/04/07(11:00)
2014,04,06,87334,71203,54598,16605,30.4,2014/04/06(23:00)
2014,04,05,87334,71860,57527,14333,24.9,2014/04/05(11:00)
2014,04,04,87334,71291,63757,7534,11.8,2014/04/04(11:00)
2014,04,03,87334,71900,63504,8396,13.2,2014/04/03(20:00)
2014,04,02,87734,70845,61890,8955,14.5,2014/04/02(10:00)
2014,04,01,87171,71756,62418,9338,15,2014/04/01(20:00)
2014,03,31,87171,71728,62487,9241,14.8,2014/03/31(11:00)
2014,03,30,87171,70630,53354,17276,32.4,2014/03/30(23:00)
2014,03,29,87171,72425,58164,14261,24.5,2014/03/29(11:00)
2014,03,28,87171,75753,62413,13340,21.4,2014/03/28(10:00)
2014,03,27,87171,76132,64011,12121,18.9,2014/03/27(10:00)
2014,03,26,87171,75610,64149,11461,17.9,2014/03/26(11:00)
2014,03,25,87171,76370,64482,11888,18.4,2014/03/25(11:00)
2014,03,24,87171,75622,64545,11077,17.2,2014/03/24(10:00)
2014,03,23,87171,74272,55419,18853,34,2014/03/23(23:00)
2014,03,22,87171,73432,59838,13594,22.7,2014/03/22(11:00)
2014,03,21,87171,76106,67809,8297,12.2,2014/03/21(10:00)
2014,03,20,87171,76095,67400,8695,12.9,2014/03/20(10:00)
2014,03,19,87171,75232,66737,8495,12.7,2014/03/19(11:00)
2014,03,18,87171,74496,65543,8953,13.7,2014/03/18(10:00)
2014,03,17,87171,74736,65809,8927,13.6,2014/03/17(10:00)
2014,03,16,87171,71711,55703,16008,28.7,2014/03/16(01:00)
2014,03,15,87171,70657,61734,8923,14.5,2014/03/15(11:00)
2014,03,14,87171,76111,68928,7183,10.4,2014/03/14(10:00)
2014,03,13,87171,76505,70934,5571,7.9,2014/03/13(10:00)
2014,03,12,87171,76527,70836,5691,8,2014/03/12(11:00)
2014,03,11,87171,77020,70922,6098,8.6,2014/03/11(10:00)
2014,03,10,87171,77100,71629,5471,7.6,2014/03/10(11:00)
2014,03,09,87171,75415,58998,16417,27.8,2014/03/09(24:00)
2014,03,08,87171,73455,63537,9918,15.6,2014/03/08(11:00)
2014,03,07,87171,78016,72167,5849,8.1,2014/03/07(10:00)
2014,03,06,87171,77322,71384,5938,8.3,2014/03/06(10:00)
2014,03,05,87171,76534,70162,6372,9.1,2014/03/05(10:00)
2014,03,04,87171,76876,69932,6944,9.9,2014/03/04(10:00)
2014,03,03,87171,76084,68575,7509,11,2014/03/03(10:00)
2014,03,02,87171,74695,56807,17888,31.5,2014/03/02(23:00)
2014,03,01,87171,74148,58850,15298,26,2014/03/01(23:00)
2014,02,28,87171,76274,67179,9095,13.5,2014/02/28(10:00)
2014,02,27,87171,75749,67342,8407,12.5,2014/02/27(10:00)
2014,02,26,87171,75725,69420,6305,9.1,2014/02/26(10:00)
2014,02,25,87171,76019,69583,6436,9.2,2014/02/25(10:00)
2014,02,24,87171,78232,69972,8260,11.8,2014/02/24(10:00)
2014,02,23,87171,77864,58631,19233,32.8,2014/02/23(01:00)
2014,02,22,87171,77296,62750,14546,23.2,2014/02/22(11:00)
2014,02,21,87171,79834,71428,8406,11.8,2014/02/21(10:00)
2014,02,20,87171,79510,71641,7869,11,2014/02/20(10:00)
2014,02,19,87171,80515,71872,8643,12,2014/02/19(10:00)
2014,02,18,87171,80300,71120,9180,12.9,2014/02/18(10:00)
2014,02,17,87171,80146,70900,9246,13,2014/02/17(10:00)
2014,02,16,87171,79288,58797,20491,34.9,2014/02/16(01:00)
2014,02,15,87171,79036,62944,16092,25.6,2014/02/15(11:00)
2014,02,14,87171,81774,72398,9376,13,2014/02/14(10:00)
2014,02,13,87171,81472,73371,8101,11,2014/02/13(10:00)
2014,02,12,87171,82049,73302,8747,11.9,2014/02/12(10:00)
2014,02,11,87171,82337,73982,8355,11.3,2014/02/11(10:00)
2014,02,10,87171,82249,74404,7845,10.5,2014/02/10(11:00)
2014,02,09,87171,81858,60604,21254,35.1,2014/02/09(24:00)
2014,02,08,87171,79368,65220,14148,21.7,2014/02/08(11:00)
2014,02,07,87171,81921,74297,7624,10.3,2014/02/07(10:00)
2014,02,06,87171,82873,76274,6599,8.7,2014/02/06(10:00)
2014,02,05,87171,83333,77295,6038,7.8,2014/02/05(10:00)
2014,02,04,87171,83238,75443,7795,10.3,2014/02/04(11:00)
2014,02,03,87171,81736,68620,13116,19.1,2014/02/03(11:00)
2014,02,02,87171,79950,53374,26576,49.8,2014/02/02(24:00)
2014,02,01,87171,78634,51521,27113,52.6,2014/02/01(24:00)
2014,01,31,87171,80632,51068,29564,57.9,2014/01/31(24:00)
2014,01,30,87171,81281,56440,24841,44,2014/01/30(01:00)
2014,01,29,87171,82244,69659,12585,18.1,2014/01/29(10:00)
2014,01,28,87171,83139,71539,11600,16.2,2014/01/28(10:00)
2014,01,27,87171,83213,73444,9769,13.3,2014/01/27(10:00)
2014,01,26,86969,81313,61182,20131,32.9,2014/01/26(24:00)
2014,01,25,86969,79201,64359,14842,23.1,2014/01/25(11:00)
2014,01,24,86969,82780,73391,9389,12.8,2014/01/24(10:00)
2014,01,23,86969,83135,75362,7773,10.3,2014/01/23(10:00)
2014,01,22,86969,84077,76306,7771,10.2,2014/01/22(10:00)
2014,01,21,86969,84080,76751,7329,9.5,2014/01/21(11:00)
2014,01,20,86969,83514,75282,8232,10.9,2014/01/20(11:00)
2014,01,19,86969,82786,62682,20104,32.1,2014/01/19(01:00)
2014,01,18,86969,82802,66275,16527,24.9,2014/01/18(11:00)
2014,01,17,86969,83911,75359,8552,11.3,2014/01/17(10:00)
2014,01,16,86969,82300,75473,6827,9,2014/01/16(11:00)
2014,01,15,86969,83690,75939,7751,10.2,2014/01/15(10:00)
2014,01,14,86969,83755,76442,7313,9.6,2014/01/14(10:00)
2014,01,13,86969,83484,76173,7311,9.6,2014/01/13(11:00)
2014,01,12,86969,83318,62125,21193,34.1,2014/01/12(24:00)
2014,01,11,86969,80527,65783,14744,22.4,2014/01/11(11:00)
